,ID,Job,jobs2016,jobs2015,jobs2014,jobs2013,jobs2012,jobs2011,earnings2016,earnings2015,earnings2014,earnings2013,earnings2012,earnings2011,fiveyearchangeJOBS,oneyearchangeJOBS,fiveyearchangeEARNINGS,oneyearchangeEARNINGS,ZfiveyearchangeJOBS,ZoneyearchangeJOBS,ZfiveyearchangeEARNINGS,ZoneyearchangeEARNINGS,ztotaljobs,Zscore
237,HD01_VD516,Hoist and winch operators,5934,6082,5627,6973,6604,5479,50089,47994,39610,41722,48264,37133,0.083044351159,-0.0243341006248,0.348907979425,0.0436512897446,-0.0108051378841,-0.19417465078,2.48337487454,0.143432927919,-0.0857911024606,0.467207382268
244,HD01_VD398,Industrial and refractory machinery mechanics,350416,359501,320231,332142,344690,323928,51050,50598,49975,50350,48803,47156,0.0817712578104,-0.0252711397187,0.0825769785393,0.00893315941342,-0.0130032357449,-0.200006091268,0.0278858645536,-0.191291202578,-0.0118007906305,-0.0776430911337
97,HD01_VD361,Construction and building inspectors,74917,71140,67847,67510,66990,69378,56109,52118,51884,52318,52045,50917,0.0798379889879,0.0530924936744,0.101969872538,0.0765762308607,-0.0163411795555,0.287671389432,0.206682316812,0.460868578448,-0.0709744395262,0.173581333122
10,HD01_VD112,Agricultural and food science technicians,27668,30579,30884,24559,25512,25639,45039,46084,45171,42576,40429,40967,0.0791372518429,-0.0951960495765,0.0993970756951,-0.0226759829876,-0.0175510584863,-0.635167178129,0.182961929959,-0.496040986194,-0.0811229182382,-0.209384042217
208,HD01_VD21,Food service managers,792807,799339,775402,740359,743178,734730,38380,36830,36471,36586,36021,35935,0.079045363603,-0.00817175191002,0.0680395157924,0.0420852565843,-0.0177097109086,-0.09359210806,-0.10614502141,0.128334502892,0.08321911764,-0.00117864396925
444,HD01_VD278,"Sales and related workers, all other",178931,195098,187100,186390,159891,165866,54472,52342,51804,51489,51909,50217,0.07876840341,-0.0828660468072,0.084732261983,0.0406938978258,-0.0181879049141,-0.558434331179,0.0477569076983,0.114920147159,-0.0486335674496,-0.0925157497371
434,HD01_VD306,Reservation and transportation ticket agents and travel clerks,95666,89592,87092,86373,84707,88716,38473,38389,37781,36454,39835,38688,0.0783398710492,0.0677962318064,-0.00555727874276,0.00218812680716,-0.0189278004344,0.379176615244,-0.784684581395,-0.256321351171,-0.0665178206603,-0.149454987683
177,HD01_VD55,Financial examiners,14812,11144,11708,10413,13139,13741,79594,79197,80648,71779,74450,67058,0.077941925624,0.329145728643,0.186942646664,0.00501281614203,-0.0196148851551,2.00562320381,0.990104871159,-0.229087981387,-0.0838842220186,0.532628197281
211,HD01_VD45,Fundraisers,68581,69606,70528,63985,67564,63647,66048,60257,60078,60802,60318,58739,0.0775213285779,-0.0147257420337,0.124431808509,0.0961050168445,-0.0203410797176,-0.134379310665,0.413774381712,0.649149336822,-0.0723353309973,0.167173599431
400,HD01_VD132,Postsecondary teachers,881345,879141,848073,836986,822255,819042,67145,65629,65698,65463,61839,62072,0.0760681381419,0.00250699262121,0.0817276710916,0.0230995444087,-0.0228501296568,-0.0271354749952,0.0200555139863,-0.0547103770954,0.102235943567,0.00351909516107
145,HD01_VD19,Education administrators,747962,725830,722529,708239,685008,696078,70748,70002,68868,66889,66755,65416,0.0745376236571,0.0304919884822,0.0815091109209,0.010656838376,-0.0254926857731,0.147022507323,0.0180404571752,-0.174672884238,0.0735869872703,0.00769687635151
107,HD01_VD264,Counter and rental clerks,52412,53595,47070,45567,48625,48892,31285,28417,28446,27373,29136,27700,0.0719954184734,-0.0220729545667,0.129422382671,0.10092550234,-0.0298820070923,-0.180102944742,0.459785923625,0.695624558866,-0.0758082246521,0.173923461201
186,HD01_VD223,First-line supervisors of food preparation and serving workers,409285,375654,361486,374711,368174,382065,25713,25510,24662,24828,24151,24490,0.0712444217607,0.0895265323942,0.0499387505104,0.00795766366131,-0.0311786632012,0.514409985452,-0.273028448703,-0.200696143579,0.000843514927189,0.00207004897912
54,HD01_VD496,Bus drivers,280228,288778,267775,275991,271162,261662,35222,32398,32414,32725,32245,31836,0.070954131666,-0.0296075185783,0.106357582611,0.0871658744367,-0.0316798723519,-0.226992516298,0.247135639287,0.562965356253,-0.0268762720976,0.104910466958
73,HD01_VD36,"Claims adjusters, appraisers, examiners, and investigators",271129,264364,267839,257730,255186,253389,52582,51638,51001,51134,50706,50038,0.0700109318084,0.0255897172081,0.050841360566,0.0182811108099,-0.0333083826192,0.11651438511,-0.264706664666,-0.101165816411,-0.0288306205028,-0.0622994198178
202,HD01_VD422,Food batchmakers,63244,64716,54655,56485,57507,59159,27101,27198,27119,27131,26743,25051,0.0690512010007,-0.0227455343346,0.0818330605565,-0.00356643870873,-0.0349654348988,-0.184288585359,0.0210271720801,-0.31180221723,-0.0734816500916,-0.1167021431
407,HD01_VD217,Private detectives and investigators,70181,67589,74485,68657,63165,65773,56272,51899,51775,50892,52269,51890,0.0670183814027,0.038349435559,0.0844478704953,0.0842598123278,-0.0384752611145,0.195921465032,0.0451349066158,0.534947456,-0.0719916715349,0.133107379
111,HD01_VD514,Crane and tower operators,53751,53870,56717,52665,54050,50408,58290,60192,51753,51507,51481,50563,0.0663188382796,-0.00220902171895,0.152819255187,-0.0315988835726,-0.0396830784706,-0.0564844713698,0.675497812732,-0.582068376244,-0.0755206246395,-0.0156517475983
310,HD01_VD335,Miscellaneous agricultural workers,470635,498973,479993,451767,426577,441587,25442,24083,23645,23324,22450,22228,0.0657809219927,-0.0567926521074,0.144592405974,0.0564298467799,-0.0406118341199,-0.396172745161,0.599648821214,0.266633438772,0.0140207074388,0.0887036776288
371,HD01_VD213,Parking enforcement workers,4730,6393,5647,4876,6646,4441,39298,41431,40090,36589,37507,32067,0.0650754334609,-0.26012826529,0.225496616459,-0.0514831889165,-0.0418299167014,-1.66158369256,1.34556048394,-0.773776764723,-0.0860497062061,-0.243535919249
89,HD01_VD69,Computer network architects,92872,103813,97510,91709,92702,87369,98374,95506,92623,96372,90886,91112,0.062985727203,-0.105391424966,0.0797041004478,0.0300295269407,-0.0454379623018,-0.698615678019,0.0013988218988,0.0121029090827,-0.0671179359965,-0.159533969067
52,HD01_VD50,Budget analysts,42410,42992,42931,41799,41144,39936,71237,75207,73617,70429,69512,66028,0.0619491185897,-0.0135374023074,0.0788907736112,-0.0527876394485,-0.0472277502839,-0.126983960311,-0.00609979862292,-0.786353221633,-0.0779565258665,-0.208924251343
420,HD01_VD15,Purchasing managers,181255,180237,174227,175540,172103,170775,76501,71940,74537,71237,70798,70608,0.0613672961499,0.00564811886572,0.0834607976433,0.0634000556019,-0.0482323134307,-0.00758742104271,0.0360344018605,0.333834554301,-0.0481344020805,0.0531829639216
263,HD01_VD127,Lawyers,891088,879090,861223,852860,841077,840813,122073,120930,120885,120617,119731,113537,0.0597933190852,0.0136482043932,0.0751825396126,0.00945174894567,-0.0509499111801,0.0421992132223,-0.0402885629787,-0.186291381775,0.104328614905,-0.0262004055613
326,HD01_VD394,"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers",59830,57224,52219,52737,55616,56495,30297,27209,26509,27061,26640,26060,0.0590317727232,0.0455403327275,0.162586339217,0.113491859311,-0.0522647821053,0.240672307524,0.765547290326,0.816779208341,-0.0742149334695,0.339303818123
415,HD01_VD109,Psychologists,121887,122868,115413,115139,115742,115287,72789,71416,70415,66764,69494,68328,0.0572484321736,-0.0079841781424,0.0652880224798,0.0192253836675,-0.0553438627177,-0.092424787219,-0.131512934149,-0.092061901303,-0.060885886433,-0.0864458743642
256,HD01_VD237,Janitors and building cleaners,1553626,1480257,1532714,1519858,1493669,1470662,27742,27319,26883,26845,26421,26361,0.0564126903395,0.0495650417461,0.0523879974204,0.0154837292727,-0.0567868380815,0.265719129242,-0.250447153809,-0.128135906498,0.24663327297,0.0153965007644
373,HD01_VD265,Parts salespersons,92199,97449,84821,82536,89426,87372,35832,35291,35264,33375,32671,32896,0.0552465320698,-0.0538743342672,0.0892509727626,0.0153296874557,-0.0588003039447,-0.378011286451,0.0894180159502,-0.129621053099,-0.0672624877579,-0.10885542306
372,HD01_VD508,Parking lot attendants,46169,43949,43942,38720,43511,43758,23264,24167,24865,23270,22509,22387,0.055098496275,0.0505130947234,0.0391745209273,-0.037365001862,-0.0590558996276,0.271619112021,-0.372271298219,-0.637660624801,-0.077149140917,-0.174903570309
150,HD01_VD402,Electrical power-line installers and repairers,106191,109620,99261,99444,101212,100716,70012,72202,70579,70022,66429,64449,0.0543607768378,-0.0312807881773,0.0863163121228,-0.0303315697626,-0.0603296314545,-0.237405712666,0.0623613574114,-0.56984996157,-0.0642571857592,-0.173896226808
68,HD01_VD104,Chemists and materials scientists,77023,74050,75390,71161,73652,73137,70594,67342,68111,69780,68827,66667,0.0531331610539,0.0401485482782,0.0589047054765,0.0482908140536,-0.0624492086493,0.207117816201,-0.190365131966,0.188163468575,-0.0705220977588,0.0143889692805
357,HD01_VD303,Order clerks,97111,92853,85608,85033,90911,92278,32234,31859,31715,31732,31032,32071,0.0523743470816,0.0458574305623,0.00508247326245,0.0117706142691,-0.0637593618844,0.242645690667,-0.68658937644,-0.163934757967,-0.0662074532083,-0.147569051766
439,HD01_VD428,"Rolling machine setters, operators, and tenders, metal and plastic",8890,8714,7334,9439,8431,8456,35268,45319,36745,35348,38331,32431,0.0513245033113,0.0201973835208,0.0874780302797,-0.221783357973,-0.0655720014277,0.0829564757343,0.0730720375706,-2.41567324554,-0.0851561916039,-0.482074585053
308,HD01_VD90,"Mining and geological engineers, including mining safety engineers",8540,9279,10735,8430,11229,8128,93125,89517,101450,87279,85192,85400,0.050688976378,-0.0796422028236,0.0904566744731,0.0403051934269,-0.0666692896934,-0.538371503002,0.100534210796,0.111172573753,-0.0852313671113,-0.0957130750515
298,HD01_VD100,Medical scientists,116550,118091,114987,112826,111409,111051,74534,75438,71874,71375,75544,71835,0.0495177891239,-0.0130492586226,0.0375722141018,-0.011983350566,-0.0686914385018,-0.1239461139,-0.387044068898,-0.392951273242,-0.0620322055273,-0.206933020014
302,HD01_VD435,"Metal furnace operators, tenders, pourers, and casters",20923,21398,20557,18709,19793,19981,43427,41843,41694,45782,42963,40474,0.0471447875482,-0.0221983362931,0.0729604190344,0.0378557942786,-0.0727886162093,-0.18088322817,-0.06077582372,0.0875574483892,-0.0825716576594,-0.0618923754739
209,HD01_VD337,Forest and conservation workers,9824,8844,9445,9161,8246,9394,36088,37657,32067,31045,31681,36444,0.0457738982329,0.110809588422,-0.0097684118099,-0.041665560188,-0.0751555666569,0.646860035247,-0.823509918782,-0.679123129624,-0.0849555803927,-0.203176832042
457,HD01_VD358,Sheet metal workers,97860,97369,102627,96747,86453,93585,41644,41647,40254,41924,41253,40183,0.0456803974996,0.00504267271924,0.0363586591345,-7.2034000048e-05,-0.0753170031785,-0.0113552714936,-0.39823266833,-0.278111993517,-0.0660465776225,-0.165812702828
404,HD01_VD133,Preschool and kindergarten teachers,339677,340735,332062,316025,316050,325393,25124,24938,24489,24347,23950,24635,0.0438976867972,-0.00310505231338,0.0198498071849,0.00745849707274,-0.0783949963091,-0.0620607051916,-0.550439149719,-0.20550870407,-0.0141073899847,-0.182102189055
76,HD01_VD124,Clergy,347581,329537,334788,339774,322726,333174,45502,44518,43671,44422,41887,41919,0.043241669518,0.0547556116612,0.085474367232,0.0221034188418,-0.0795276628017,0.298021409649,0.0545988873297,-0.064314214084,-0.0124097122405,0.0392737415705
166,HD01_VD105,Environmental scientists and geoscientists,63449,58056,61131,65341,62397,60901,72831,77010,74949,71065,71224,70898,0.0418383934582,0.0928930687612,0.027264520861,-0.0542656797818,-0.0819505315636,0.535360825823,-0.482077795302,-0.800603290998,-0.073437618723,-0.180541682153
500,HD01_VD488,Tire builders,12530,13082,11516,14330,13464,12035,41969,44488,50843,49825,46561,43067,0.0411300373909,-0.042195382969,-0.0254951587062,-0.0566220104298,-0.0831735651754,-0.305330103871,-0.968505634783,-0.82332112516,-0.0843743663269,-0.452940959063
449,HD01_VD135,Secondary school teachers,536264,542418,535253,541598,499477,515084,52671,51915,51547,50810,51080,51332,0.0411195067212,-0.0113454936967,0.0260850931193,0.0145622652413,-0.0831917472219,-0.113343137101,-0.492951752326,-0.137019917353,0.0281169742251,-0.159677915955
417,HD01_VD153,Public relations specialists,103540,101879,98358,97408,101805,99566,65386,62272,64970,63966,61651,61586,0.0399132233895,0.016303654335,0.0617023349463,0.0500064234327,-0.0852744922256,0.0587247759317,-0.164571858204,0.204703986518,-0.064826586531,-0.0102488349022
167,HD01_VD485,Etchers and engravers,8059,7020,6350,6620,5757,7755,32736,30770,32366,31708,28956,28601,0.0392005157963,0.148005698006,0.144575364498,0.0638934026649,-0.0865050390963,0.878341198491,0.599491704098,0.338591007634,-0.0853346797371,0.328916838278
479,HD01_VD491,Supervisors of transportation and material moving workers,196226,191955,180426,185456,170914,188834,51318,50083,50717,50107,48804,48968,0.0391454928668,0.0222500065119,0.0479905244241,0.0246590659505,-0.0866000406009,0.0957304879364,-0.290990487399,-0.0396747318261,-0.0449188234482,-0.0732907190676
447,HD01_VD272,"Sales representatives, wholesale and manufacturing",1182664,1180434,1177413,1129716,1152620,1138385,65716,62997,61920,61355,61287,60854,0.0388963312061,0.00188913569077,0.0798961448713,0.0431607854342,-0.087030238209,-0.0309805610156,0.0031694117657,0.138703882109,0.166955397037,0.0381635783374
464,HD01_VD393,Small engine mechanics,33288,33855,36074,31008,35584,32074,32818,32320,33243,31387,35166,31764,0.0378499719399,-0.0167478954364,0.0331822188641,0.0154084158416,-0.088836861476,-0.146963702612,-0.427518459878,-0.128862017683,-0.0799158143765,-0.174419371205
20,HD01_VD216,Animal control workers,9987,8176,8844,10552,8362,9624,33303,35318,33046,35527,35519,31848,0.0377182044888,0.221501956947,0.0456857573474,-0.0570530607622,-0.0890643685576,1.33572772907,-0.312239723157,-0.827476963805,-0.0849205700849,0.00440522069348
248,HD01_VD307,"Information and record clerks, all other",78023,63591,73262,85226,85640,75211,37235,38533,36034,36818,36625,36248,0.0373881480103,0.22695035461,0.0272290885014,-0.0336854125036,-0.0896342375623,1.3696345393,-0.482404470639,-0.602185000484,-0.0703073105948,0.0250207040036
524,HD01_VD322,Word processors and typists,198318,197811,194758,217182,199429,191227,34645,35048,33942,32507,33389,32373,0.0370815836676,0.00256305261083,0.0701819417416,-0.0114985163205,-0.0901635455086,-0.02678659895,-0.0863925203661,-0.388276893611,-0.0444694887011,-0.127217809427
287,HD01_VD87,Marine engineers and naval architects,10619,10832,11931,11147,12319,10244,90840,90353,79677,81250,81523,83104,0.036606794221,-0.0196639586411,0.0930881786677,0.00538997044924,-0.0909833076007,-0.165111130132,0.124795861179,-0.225451764622,-0.0847848245973,-0.0883070331546
368,HD01_VD487,"Paper goods machine setters, operators, and tenders",24020,18859,21451,26459,19423,23191,38661,36923,41050,39446,37574,39790,0.0357466258462,0.273662442335,-0.0283739633074,0.0470709313978,-0.0924684573477,1.66033613484,-0.995047318014,0.176402346723,-0.0819064618125,0.133463248879
397,HD01_VD313,Postal service mail carriers,281178,267230,252571,251980,260147,271521,56755,56356,55921,55923,55738,54602,0.0355663097882,0.0521947386147,0.0394307900809,0.00707999148272,-0.0927797874964,0.282084423809,-0.369908576312,-0.20915794881,-0.0266722242918,-0.0832868226201
390,HD01_VD166,Physicians and surgeons,743383,715361,686827,737546,742281,718437,201542,200203,194521,182232,175537,170728,0.034722599198,0.039171830726,0.180485919123,0.00668821146536,-0.0942365215572,0.201039446241,0.93057585101,-0.212935174842,0.0726034768463,0.17940941554
46,HD01_VD80,Biomedical engineers,12988,11102,12151,12371,14135,12556,82150,76167,85212,78629,84736,82500,0.0344058617394,0.169879301027,-0.00424242424242,0.0785510785511,-0.0947833942048,1.01446637739,-0.772562031769,0.4799084625,-0.0842759938058,0.108550684023
266,HD01_VD139,Librarians,115076,108825,114109,111952,112350,111448,51429,50871,49697,48892,49099,47766,0.0325532983993,0.057440845394,0.0766863459364,0.0109689213894,-0.0979819935216,0.314732324715,-0.0264239362962,-0.171664032255,-0.062348801807,-0.00873728783303
258,HD01_VD129,"Judges, magistrates, and other judicial workers",58544,53899,54753,55881,58341,56803,102861,101014,96222,100619,98724,102385,0.0306497896238,0.0861797064881,0.00464911852322,0.0182845942147,-0.101268554222,0.493581808457,-0.69058477238,-0.101132232239,-0.0744911497624,-0.0947789800292
216,HD01_VD23,Gaming managers,15477,15573,14326,17294,14012,15021,55674,51822,53478,51221,48247,46045,0.0303574995007,-0.00616451550761,0.209121511565,0.0743313650573,-0.101773216582,-0.0811005485252,1.19458710881,0.439225398156,-0.0837413885546,0.273439470661
520,HD01_VD318,"Weighers, measurers, checkers, and samplers, recordkeeping",58258,60025,62783,61712,60502,56554,35545,36196,34284,35476,33073,32906,0.0301304947484,-0.0294377342774,0.0801981401568,-0.0179854127528,-0.10216515851,-0.225935903983,0.00595371438949,-0.450818302011,-0.0745525788913,-0.169503645801
508,HD01_VD510,Transportation inspectors,39784,41392,41802,35783,35961,38692,60174,54918,57458,55959,55188,52263,0.0282228884524,-0.0388480865868,0.151369037369,0.0957063257948,-0.105458793908,-0.28449899898,0.66212725541,0.645305480207,-0.0785205569591,0.167790877154
511,HD01_VD270,Travel agents,49901,51045,53306,46577,53981,48548,41744,40649,39306,37233,38906,37894,0.0278693252039,-0.02241159761,0.101599197762,0.0269379320524,-0.106069249238,-0.182210409379,0.203264810647,-0.0177037481582,-0.0763475552209,-0.0358132302699
283,HD01_VD400,"Maintenance workers, machinery",26300,30046,25421,23855,27368,25587,48447,47933,46228,45714,45287,42437,0.0278657130574,-0.12467549757,0.141621698047,0.0107233012747,-0.106075485899,-0.818625528738,0.572259817888,-0.174032102728,-0.0814167470786,-0.121578009311
425,HD01_VD502,Railroad conductors and yardmasters,43761,45382,46802,43061,43746,42582,71955,70810,65538,65417,62142,62430,0.0276877553896,-0.035719007536,0.152570879385,0.0161700324813,-0.106382744098,-0.26502591788,0.673207865076,-0.121519126085,-0.0776663484079,0.0205227457211
518,HD01_VD468,Water and wastewater treatment plant and system operators,78358,74759,77537,80472,76453,76390,48818,50262,46654,45638,45586,45291,0.0257625343631,0.0481413609064,0.0778741913404,-0.028729457642,-0.109706792742,0.256859189303,-0.0154723710433,-0.554403692389,-0.0702353568949,-0.0985918047533
222,HD01_VD431,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic",38492,42811,40553,38305,40157,37542,32512,33574,35032,31843,33420,32394,0.0253049917426,-0.100885286492,0.00364264987343,-0.0316316197057,-0.110496776805,-0.670572794303,-0.69986410036,-0.582383991561,-0.078798061975,-0.428423145001
380,HD01_VD92,Petroleum engineers,22671,28922,26436,23225,26279,22129,141359,125678,119645,110560,115009,102938,0.024492747074,-0.216133047507,0.373244088675,0.12477124079,-0.111899182426,-1.38778989252,2.70774623428,0.925525881102,-0.0821962096967,0.410277366147
282,HD01_VD399,"Maintenance and repair workers, general",438171,433396,455450,449977,420798,428258,44573,42367,42330,41557,41055,41042,0.0231472616974,0.0110176374494,0.0860338190147,0.0520688271532,-0.114222270934,0.0258285039477,0.0597568587987,0.224588014992,0.00704785694658,0.0405997927502
430,HD01_VD523,Refuse and recyclable material collectors,65170,69740,66445,73441,71974,63732,32367,30661,30571,29333,28794,30424,0.0225632335405,-0.0655291081159,0.0638640546937,0.0556407162193,-0.115230642429,-0.450542006411,-0.14464147434,0.259025280204,-0.0730679700138,-0.104891362598
408,HD01_VD121,Probation officers and correctional treatment specialists,81680,83528,85020,83568,85982,79939,48545,48528,47695,45909,45180,46039,0.0217791065688,-0.0221243175941,0.0544321119051,0.000350313221233,-0.116584500589,-0.180422590358,-0.231601053898,-0.27404006323,-0.0695218339361,-0.174434008402
409,HD01_VD288,Procurement clerks,29591,27334,26885,32617,30723,28970,56309,51576,49515,50876,48482,48909,0.021435968243,0.0825711568011,0.151301396471,0.0917674887545,-0.117176956453,0.471124855606,0.661503627367,0.607330399437,-0.0807098825218,0.308414408687
181,HD01_VD208,Firefighters,265198,254678,278058,256196,262997,259942,67598,65336,65037,62189,62369,62342,0.0202198952074,0.0413070622512,0.0843091334895,0.0346210358761,-0.119276604167,0.214327553055,0.0438557945637,0.0563705243432,-0.0301045231725,0.0330345489246
225,HD01_VD364,Hazardous materials removal workers,23647,24600,23523,23261,22153,23184,36733,38706,42087,39516,40220,42915,0.0199706694272,-0.0387398373984,-0.144052196202,-0.0509740091975,-0.119706912482,-0.283825335838,-2.06156465405,-0.768867665729,-0.0819865774247,-0.663190229104
118,HD01_VD472,Cutting workers,51485,49997,47784,49849,44794,50482,30780,30116,28343,29415,27906,29555,0.0198684679688,0.0297617857071,0.0414481475216,0.0220480807544,-0.119883371504,0.142478263593,-0.351309168026,-0.0648477391619,-0.0760073323531,-0.0939138694904
265,HD01_VD04,Legislators,13966,11383,14365,14815,12832,13720,65592,61769,71632,67155,61084,53038,0.0179300291545,0.226917332865,0.236698216373,0.0618918875164,-0.12323024172,1.3694290363,1.44883575191,0.31929401752,-0.0840659319594,0.586052526409
192,HD01_VD279,First-line supervisors of office and administrative support workers,1187429,1172641,1146803,1126495,1160309,1167639,50070,47727,47166,46725,46320,45708,0.0169487315857,0.0126108502091,0.0954318718824,0.0490917090955,-0.124924530744,0.035743485569,0.146403983824,0.195885050756,0.167978857873,0.0842173694556
254,HD01_VD54,Insurance underwriters,98194,100406,99576,94336,94950,96615,61197,61257,59253,58402,56468,56473,0.0163432179268,-0.0220305559429,0.0836505940892,-0.000979479896175,-0.125969998683,-0.179839086966,0.0377842660726,-0.28686085285,-0.0659748387097,-0.124172102227
164,HD01_VD150,"Entertainers and performers, sports and related workers, all other",18325,17704,18169,14230,15112,18045,39303,40012,37299,40633,32827,41663,0.0155167636464,0.035076818798,-0.0566449847587,-0.0177196840948,-0.127396938339,0.175555111046,-1.25569734465,-0.448256361228,-0.0831296747115,-0.347785041577
427,HD01_VD305,Receptionists and information clerks,654662,673178,643687,657793,640902,644924,28555,27482,27125,27345,26994,26862,0.015099453579,-0.0275053551958,0.0630258357531,0.0390437377192,-0.128117457669,-0.213910201224,-0.15236959232,0.0990106381621,0.0535473448688,-0.0683678536365
137,HD01_VD94,Drafters,132332,124921,124795,124267,128117,130446,52899,51609,51324,51609,50810,50565,0.0144580899376,0.059325493712,0.0461584099674,0.0249956402953,-0.12922482348,0.326460986391,-0.307882012977,-0.0364297542358,-0.058642434505,-0.0411436077614
40,HD01_VD251,Barbers,68864,65578,69049,68648,67662,67906,25416,24353,25380,21874,24046,24310,0.0141077371661,0.0501082680167,0.0454956807898,0.0436496530202,-0.129829735664,0.269099769057,-0.313992169912,0.143417147947,-0.0722745462299,-0.0207159069605
331,HD01_VD486,"Molders, shapers, and casters, except metal and plastic",22330,24236,22359,23056,22170,22026,32017,31261,32152,30639,31073,32769,0.0138018705167,-0.0786433404852,-0.0229485184168,0.0241834874124,-0.130357838987,-0.532155320219,-0.945026403217,-0.0442598754133,-0.0822694521197,-0.346813777991
456,HD01_VD450,Sewing machine operators,129635,131070,131301,134443,134551,128183,23027,21839,21046,20788,20838,20308,0.011327555136,-0.0109483482109,0.133888122907,0.0543980951509,-0.134629943111,-0.110871596393,0.500958659934,0.247044932971,-0.0592217154863,0.0886560675829
221,HD01_VD334,"Graders and sorters, agricultural products",32820,33127,34810,32773,34076,32455,21235,21434,20512,20420,20428,20078,0.0112463410877,-0.00926736498928,0.0576252614802,-0.00928431464029,-0.134770165685,-0.100410396125,-0.202161207756,-0.366929351993,-0.0800163347693,-0.176857491266
238,HD01_VD397,Home appliance repairers,29270,30355,27045,29444,28874,28966,38745,41352,35922,37293,39523,37200,0.0104950631775,-0.0357436995553,0.0415322580645,-0.063044109112,-0.136067307304,-0.265179582803,-0.350533694975,-0.885237806066,-0.0807788292015,-0.34355944407
119,HD01_VD429,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",73711,75548,67361,75234,70926,73053,32249,33733,32109,31664,31491,31988,0.0090071591858,-0.0243156668608,0.00815930974115,-0.0439925295705,-0.138636292983,-0.194059932623,-0.658221900878,-0.701557886214,-0.071233472846,-0.352741897109
70,HD01_VD256,Childcare workers,551286,542799,538900,536474,536255,546758,21395,21100,20642,20056,19289,19098,0.00828154320559,0.0156356220258,0.12027437428,0.013981042654,-0.13988912722,0.0545674353456,0.375444130916,-0.14262359541,0.0313435070028,0.0357684701269
156,HD01_VD362,Elevator installers and repairers,22574,21275,20992,20339,21407,22394,84181,82347,88901,85914,79619,80507,0.00803786728588,0.0610575793184,0.0456357832238,0.0222716067373,-0.140309853256,0.337240210226,-0.312700469037,-0.062692682436,-0.0822170440516,-0.0521359677109
23,HD01_VD49,Appraisers and assessors of real estate,73690,75621,69205,75414,73784,73146,60533,55113,52387,55227,50877,53345,0.00743718043365,-0.0255352349215,0.134745524417,0.0983434035527,-0.141346987325,-0.201649625107,0.508863635232,0.670730050918,-0.0712379833765,0.153071818068
115,HD01_VD219,Crossing guards,10864,11204,11937,8589,9335,10802,32538,32430,31936,31094,25632,32495,0.00573967783744,-0.0303463048911,0.00132328050469,0.00333024976873,-0.144277861821,-0.231590177639,-0.721247964709,-0.245309925395,-0.0847322017421,-0.285431626261
437,HD01_VD266,Retail salespersons,1716984,1728842,1706417,1668480,1721110,1708060,32480,31949,31567,31615,31852,31796,0.00522464082058,-0.00685892637962,0.0215121398918,0.0166202385051,-0.145167114573,-0.0854220498386,-0.535112959079,-0.117178603758,0.281720474507,-0.120232050548
306,HD01_VD401,Millwrights,37285,37854,37508,37622,39238,37194,61877,60435,59275,60128,55772,54873,0.00244663117707,-0.0150314365721,0.127640187342,0.0238603458261,-0.149963571221,-0.136281728099,0.443354636875,-0.047375345212,-0.079057310082,0.0061353364522
394,HD01_VD168,Podiatrists,6093,5562,6580,6757,7738,6085,126617,116654,102486,120367,101026,86768,0.0013147082991,0.0954692556634,0.459259173889,0.0854064155537,-0.151917926932,0.551393113811,3.50077857274,0.546002076862,-0.0857569513016,0.872099777035
340,HD01_VD152,"News analysts, reporters and correspondents",57202,56131,58796,52566,55535,57131,55372,48528,53751,50711,50512,50031,0.00124275787226,0.0190803655734,0.106753812636,0.141031981536,-0.15204215512,0.0760049795506,0.250788756908,1.08229879069,-0.0747793941365,0.236454195579
253,HD01_VD268,Insurance sales agents,442385,443784,435197,429706,424842,442158,51364,50612,50441,50238,50034,49954,0.000513391140723,-0.00315243451769,0.0282259678905,0.0148581364103,-0.15330146533,-0.0623555770987,-0.473213552661,-0.134167366859,0.00795297005569,-0.163016998379
358,HD01_VD142,"Other education, training, and library workers, except teacher assistants",74463,71350,77839,88624,81624,74612,52790,56213,52058,51516,50911,52069,-0.00199699780196,0.0436299929923,0.0138470106973,-0.0608933876505,-0.157635853355,0.228783761409,-0.605783066707,-0.86450228937,-0.0710719528987,-0.294041880184
435,HD01_VD259,Residential advisors,26803,27489,27719,24461,27961,26873,28627,26716,27733,26098,27742,25532,-0.00260484501172,-0.0249554367201,0.121220429265,0.071530169187,-0.158685350356,-0.198041388557,0.384166463695,0.412218533354,-0.0813087091351,0.0716699098001
501,HD01_VD439,Tool and die makers,50267,52096,52437,51409,54690,50421,55390,55475,52840,54084,51527,51482,-0.00305428293766,-0.0351082616708,0.0759100268055,-0.0015322217215,-0.159461341013,-0.261225085886,-0.0335813572798,-0.292189942438,-0.0762689431189,-0.164545333947
453,HD01_VD218,Security guards and gaming surveillance officers,647922,675504,672682,668775,669863,650321,30422,30369,30461,30421,30710,30801,-0.00368894745826,-0.0408317345271,-0.0123047952989,0.00174520069808,-0.160557140254,-0.296843761318,-0.846894585837,-0.260591686449,0.0520996793834,-0.302557498895
